committer_contributor_id,git_log_id,committer_dt,file_name_id,file_name,add_count,del_count
27,26,2012-05-16 17:45:35,92,java/testing/org/apache/derbyTesting/functionTests/tests/tools/ImportExportProcedureTest.java,1,1
33,27,2012-05-16 15:51:56,95,java/testing/org/apache/derbyTesting/functionTests/tests/jdbcapi/DatabaseMetaDataTest.java,200,177
33,27,2012-05-16 15:51:56,96,java/testing/org/apache/derbyTesting/functionTests/tests/upgradeTests/UpgradeRun.java,7,1
33,28,2012-05-16 04:56:22,96,java/testing/org/apache/derbyTesting/functionTests/tests/upgradeTests/UpgradeRun.java,11,14
31,29,2012-05-15 21:38:58,72,java/engine/org/apache/derby/iapi/sql/dictionary/ConglomerateDescriptor.java,3,3
31,29,2012-05-15 21:38:58,73,java/testing/org/apache/derbyTesting/functionTests/tests/lang/Derby5681Test.java,184,0
31,29,2012-05-15 21:38:58,6,java/testing/org/apache/derbyTesting/junit/IndexStatsUtil.java,539,0
31,29,2012-05-15 21:38:58,74,java/testing/org/apache/derbyTesting/junit/Utilities.java,126,126
23,31,2012-05-15 15:44:38,98,java/engine/org/apache/derby/catalog/SystemProcedures.java,31,2
23,31,2012-05-15 15:44:38,99,java/testing/org/apache/derbyTesting/functionTests/tests/lang/NativeAuthenticationServiceTest.java,125,2
33,32,2012-05-15 10:12:13,75,java/engine/org/apache/derby/impl/sql/catalog/DataDictionaryImpl.java,8,8
15,33,2012-05-14 11:47:40,75,java/engine/org/apache/derby/impl/sql/catalog/DataDictionaryImpl.java,8,6
33,34,2012-05-14 08:52:32,6,java/testing/org/apache/derbyTesting/junit/IndexStatsUtil.java,13,2
31,35,2012-05-14 01:02:56,98,java/engine/org/apache/derby/catalog/SystemProcedures.java,40,1
31,35,2012-05-14 01:02:56,75,java/engine/org/apache/derby/impl/sql/catalog/DataDictionaryImpl.java,28,0
31,35,2012-05-14 01:02:56,100,java/engine/org/apache/derby/impl/sql/compile/AlterTableNode.java,70,54
31,35,2012-05-14 01:02:56,101,java/engine/org/apache/derby/impl/sql/compile/DDLStatementNode.java,2,0
31,35,2012-05-14 01:02:56,71,java/engine/org/apache/derby/impl/sql/execute/AlterTableConstantAction.java,59,9
31,35,2012-05-14 01:02:56,103,java/engine/org/apache/derby/impl/sql/execute/GenericConstantActionFactory.java,15,5
31,35,2012-05-14 01:02:56,104,java/testing/org/apache/derbyTesting/functionTests/tests/lang/GrantRevokeDDLTest.java,2,0
31,35,2012-05-14 01:02:56,105,java/testing/org/apache/derbyTesting/functionTests/tests/lang/RolesTest.java,6,6
31,35,2012-05-14 01:02:56,17,java/testing/org/apache/derbyTesting/functionTests/tests/lang/UpdateStatisticsTest.java,116,16
31,35,2012-05-14 01:02:56,31,java/testing/org/apache/derbyTesting/functionTests/tests/upgradeTests/BasicSetup.java,113,0
31,35,2012-05-14 01:02:56,106,java/testing/org/apache/derbyTesting/functionTests/tests/upgradeTests/Changes10_2.java,1,0
31,35,2012-05-14 01:02:56,20,java/testing/org/apache/derbyTesting/functionTests/tests/upgradeTests/Changes10_9.java,50,16
23,36,2012-05-11 16:23:16,107,java/engine/org/apache/derby/impl/store/raw/data/AllocExtent.java,1,2
23,36,2012-05-11 16:23:16,108,java/engine/org/apache/derby/impl/store/raw/data/AllocPage.java,4,4
23,36,2012-05-11 16:23:16,109,java/testing/org/apache/derbyTesting/functionTests/tests/store/Derby5234Test.java,245,0
23,36,2012-05-11 16:23:16,19,java/testing/org/apache/derbyTesting/functionTests/tests/store/_Suite.java,1,0
31,37,2012-05-11 06:03:18,72,java/engine/org/apache/derby/iapi/sql/dictionary/ConglomerateDescriptor.java,3,3
31,37,2012-05-11 06:03:18,17,java/testing/org/apache/derbyTesting/functionTests/tests/lang/UpdateStatisticsTest.java,118,0
31,37,2012-05-11 06:03:18,6,java/testing/org/apache/derbyTesting/junit/IndexStatsUtil.java,539,0
31,37,2012-05-11 06:03:18,74,java/testing/org/apache/derbyTesting/junit/Utilities.java,126,126
31,38,2012-05-11 01:08:40,72,java/engine/org/apache/derby/iapi/sql/dictionary/ConglomerateDescriptor.java,3,3
31,38,2012-05-11 01:08:40,17,java/testing/org/apache/derbyTesting/functionTests/tests/lang/UpdateStatisticsTest.java,119,0
31,38,2012-05-11 01:08:40,6,java/testing/org/apache/derbyTesting/junit/IndexStatsUtil.java,539,0
31,38,2012-05-11 01:08:40,74,java/testing/org/apache/derbyTesting/junit/Utilities.java,126,126
31,39,2012-05-10 17:40:08,72,java/engine/org/apache/derby/iapi/sql/dictionary/ConglomerateDescriptor.java,3,3
31,39,2012-05-10 17:40:08,17,java/testing/org/apache/derbyTesting/functionTests/tests/lang/UpdateStatisticsTest.java,117,0
27,40,2012-05-10 16:18:00,110,java/engine/org/apache/derby/iapi/reference/Limits.java,0,1
27,40,2012-05-10 16:18:00,111,java/engine/org/apache/derby/impl/jdbc/EmbedDatabaseMetaData.java,1,1
27,40,2012-05-10 16:18:00,76,java/engine/org/apache/derby/impl/jdbc/authentication/AuthenticationServiceBase.java,1,6
