committer_contributor_id,git_log_id,committer_dt,file_name_id,file_name,add_count,del_count
5,1,2012-05-24 16:21:59,1,components/camel-core-xml/src/main/java/org/apache/camel/core/xml/AbstractCamelFactoryBean.java,0,2
5,2,2012-05-24 16:21:03,1,components/camel-core-xml/src/main/java/org/apache/camel/core/xml/AbstractCamelFactoryBean.java,0,2
5,3,2012-05-24 16:20:41,3,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/blueprint/CamelBlueprint8Test.java,6,8
5,3,2012-05-24 16:20:41,1,components/camel-core-xml/src/main/java/org/apache/camel/core/xml/AbstractCamelFactoryBean.java,6,0
5,3,2012-05-24 16:20:41,2,components/camel-blueprint/src/main/java/org/apache/camel/blueprint/handler/CamelNamespaceHandler.java,12,2
5,4,2012-05-24 16:18:42,1,components/camel-core-xml/src/main/java/org/apache/camel/core/xml/AbstractCamelFactoryBean.java,6,0
5,4,2012-05-24 16:18:42,2,components/camel-blueprint/src/main/java/org/apache/camel/blueprint/handler/CamelNamespaceHandler.java,12,2
5,4,2012-05-24 16:18:42,3,tests/camel-itest-osgi/src/test/java/org/apache/camel/itest/osgi/blueprint/CamelBlueprint8Test.java,6,8
5,5,2012-05-24 15:45:39,4,components/camel-blueprint/src/main/java/org/apache/camel/blueprint/BlueprintCamelContextLookupHelper.java,5,5
5,6,2012-05-24 15:43:52,9,components/camel-blueprint/src/main/java/org/apache/camel/blueprint/CamelProxyFactoryBean.java,13,0
5,6,2012-05-24 15:43:52,16,components/camel-blueprint/src/main/java/org/apache/camel/util/blueprint/SSLContextServerParametersFactoryBean.java,15,0
